Date,Username,User tag,Content,Mentions,Reply to
"2026-04-28,11:54:37",biok_ymer,#0,"—Кошочка—
|-----------------------------------------------------------------------------|
И тут нежданно негаданно тот вновь почувствовал пронзительный взгляд на себе, но на сей раз ближе, чем прошлый раз. Осмотревшись вокруге, тот увидил что буквально в метре от него стояла миниатюрная девочка кошечка, что не сводила глаз с него... И что с ней не так?
|-----------------------------------------------------------------------------|",samin__#0,samin__#0
"2026-04-28,12:42:23",samin__,#0,"— Лойд Фронтера —

Парень приспокойнейше шёл, думая до кого бы до колебаться. На примете было парочка друзей орков, но тому резко стало не по себе, учитывая что он и сам уже начал сравнивать себя с ними. Самооценочку нужно **приподнять**. С этой мыслью, что нужно возвращаться в прайм, парень остановился на месте, потирая глаза

И тут сработал фактор того, что система сделала его недо-магом. Лойд уловил на себе чей-то взгляд. Оглядевшись, тот опустил взгляд вниз и увидел... ОЙ БЛЯ

Отшатнувшись назад, парень сориентировался, сосредоточив взгляд на чёрном нечто перед собой. Это была... та девочка? Эм... что ей... от неожиданности парень выдал самое логичное (на его взгляд) что мог:

— Ой, привет, ты заблудилась?

Осознание пришло моментально. КАКОЙ ЗАБЛУДИЛАСЬ, ОНА ТУТ ЖИВЁТ. Ты что сука несёшь?!",biok_ymer#0,biok_ymer#0
"2026-04-28,20:41:33",biok_ymer,#0,"—Кошочка—
|-----------------------------------------------------------------------------|
Девочка пожала плечами, а после подойдя поближе сказала:
|-----------------------------------------------------------------------------|

—Не сказала бы, но спасибо за беспокойство. Вам нужна помощь~?

|-----------------------------------------------------------------------------|",samin__#0,samin__#0
"2026-04-28,21:05:47",biok_ymer,#0,"—Лиллит—
|-----------------------------------------------------------------------------|
Девушка не поняла к чему та стала придираться, да и не особо слушала её россказни про возможный интеллект у животного переростка, отчего стала спокойно себе обнюхивать окружение и в какой-то момент остановилась, ""осматриваясь"" в разные стороны, показывая пальцем в одну и говоря:
|-----------------------------------------------------------------------------|

—Там есть что-то маленькое, группа, скорее всего кролики или другая магическая живность. Будешь пытаться выйти на контакт или все же дашь мне поохотиться?

|-----------------------------------------------------------------------------|",ktoia#0,ktoia#0
"2026-04-28,21:23:42",ktoia,#0,"— Лина —

Лина пожала плечами и повернула голову в ту сторону, куда указывала Лилит. Вгляделась в лесную чащу, будто могла там что-то разглядеть и ответила:

— Кролички... Блии-и-и-ин..

Она замялась. В голове мгновенно пронеслась умильная картинка: пушистые комочки, длинные уши, крошечные носы... Она почти хотела придумать способ задефать малышей, но желудок предательски заурчал

Лина отрицательно покачала головой и махнула рукой в сторону леса.

— Да ладно уже... Их песенка спета. Иди охотница!",biok_ymer#0,biok_ymer#0
"2026-04-28,23:08:53",samin__,#0,"— Лойд Фронтера —

Придя в себя парень заприметил, что ребëнок его не боится. Списав это чудо на то, что его СНОВА приняли за орка, тот на своë же удивление обрадовался такой реакции. Что-что, а пугать детей тот не планировал, от чего облегчëнно выдохнув, тот рассудил что вот и объект, который подскажет ему дорогу

Миловидно улыбнувшись, тот понизил тон голоса, отвечая девочке:

— Ой, ну раз ты спрашиваешь~, то я и вправду хотел бы спросить, не знаешь ли где тут дом Итами~?

Благо парень уже наученный горьким опытом общения с Юки, знал как найти подход к детям",biok_ymer#0,biok_ymer#0
"2026-04-29,01:48:20",biok_ymer,#0,"—Кошочка—
|-----------------------------------------------------------------------------|
Девочка не особо поняла отчего с ней так милы, однако приняла это как должное взяв парня за руку и ведя его по улице в сторону домов, говоря:
|-----------------------------------------------------------------------------|

—Хорошо, я вам с радостью помогу с этим. Я знаю где живёт нужная вам кошка и покажу.

|-----------------------------------------------------------------------------|",samin__#0,samin__#0
"2026-04-29,11:32:11",samin__,#0,"— Лойд Фронтера —

Когда парня взяли за руку, тот слегка напрягся, однако воспринял это как должное. Продолжая путь, парень свыкся с мыслью что он тут в роли ведомого решил немного пораспрашивать ребёнка. Перед тем как что-то сказать, тот вспомнил свою теорию, что дети УЖЕ рождаются грешниками, однако та могла не знать о своей принадлежности. Взвесив все за и против, тот рассудил, что не стоит спрашивать о таком готическую лолю и задал вопрос, который хотел задать изначально:

— Слу-у-ушай, а кто у вас тут главный. Сколько тут не брожу, а такое ощущение что все сами по себе

Парень специально притворился имбицилом, чтобы сойти за орка что пришёл из другой деревни, благо нормальная отмазка была подогнана шутом",biok_ymer#0,biok_ymer#0
"2026-04-30,13:18:45",biok_ymer,#0,"—Кошочка—
|-----------------------------------------------------------------------------|
Девочка продолжая вести того, через удочку спокойно ответила:
|-----------------------------------------------------------------------------|

—Ммм, главный? А зачем тебе главный? Мне кажется и без него все хорошо. Или у тебя есть конкретный вопросик, могу передать~.

|-----------------------------------------------------------------------------|",samin__#0,samin__#0
"2026-04-30,14:43:02",samin__,#0,"— Лойд Фронтера —

Парень не замечая подвоха вновь спокойно, но уже не наиграно произнёс:

— Ой... вопросиков у меня много. У вас тут всё иначе, чем я представлял, так что хотелось бы переговорить с глазу на глаз. Да и мысль интересную подкинуть на счёт улучшения жизни. Кхм... в общем да, вопросики определённые уже созрели",biok_ymer#0,biok_ymer#0
"2026-04-30,19:17:00",biok_ymer,#0,"—Кошочка—
|-----------------------------------------------------------------------------|
Та уже подводя парня к невзрачно у дому все же отпустила руку парня и обернувшись к нему ухмыльнулась, говоря:
|-----------------------------------------------------------------------------|

—Ммм, ну тогда я тебя слушаю, вроде как меня тут считают ""лидером"", отчего могу помочь тебе с твоим желанием~.

|-----------------------------------------------------------------------------|",samin__#0,samin__#0
"2026-04-30,19:39:30",biok_ymer,#0,"—Лиллит—
|-----------------------------------------------------------------------------|
И вот началась охота! Рыбалюдка тут же ухмыльнувшись побежала в сторону, в кою указала и как только девушка поняла что происходит, её уже и след простыл. Чуть погодя или идя следом она в итоге бы увидела девушку державшую во рту трёх кроликов за уши. Судя по всему уже мертвых. Как только она заметила девушку, она опустила кроликов на руки, а после закинула в капюшон, дабы не пугать девчонку и спросила:
|-----------------------------------------------------------------------------|

—Хватит или ещё поищем чего? И кстати, а где это, природа живая? Чёт я её ""не вижу"" 

|-----------------------------------------------------------------------------|",ktoia#0,ktoia#0
"2026-04-30,21:21:42",samin__,#0,"— Лойд Фронтера —

От услышанного парень встал как вкопанный. Он то думал что перестал читать этот чëртов мир, но нет. Мысли подобные у него конечно были, но чтобы они сбылись... такого он не чувствовал давненько

Похлопав глазами пару раз, тот тяжело выдохнул вновь осматривая ребëнка с ног до головы, отвечая:

— И вот почему я не удивлëн? У меня точно есть дар предвидения... мда... неловко вышло

/Почесав затылок тот отвëл взгляд в сторону/
— Так, учитывая всë, про меня ты уже знаешь, но всë равно представлюсь. Меня зовут Лойд Фронтера и я человек

Заприметив что это уже звучит как начало террады из клуба анонимных алкоголиков тот усмехнулся вновь опуская взгляд на девочку:

— Мда... я представлял тебя... ммм... немного иначе, но чтож, повторюсь **не удивлëн**. Ну чтож, мне есть о чëм с тобой поговорить. Как могу обращаться?

Можно было начать разговор сразу, но парень решил немного прощупать почву, не будучи уверенным стоит ли раскрывать карты при первой же возможности, даже не зная какая самая сильная, то что он из другого мира или то что он знает о ""Грешниках"" что то что то при раскрытии вызвало не самые положительные эмоции, от чего он решил пока что даже не заикаться об этом, учитывая что похоже Итами выполнила его просьбу и никому не рассказывала о услышанном",biok_ymer#0,biok_ymer#0
"2026-04-30,21:40:01",ktoia,#0,"— Лина —

Лина не успела и глазом моргнуть как Лилит уже скрылась в чаще. Она растерянно похлопала ресницами, сделала шаг в ту сторону, остановилась, потом ещё один и поняла что потеряла акулу из виду.

Вздохнув, она отправилась следом, продираясь сквозь кусты и старательно обходя грязные лужи. К тому моменту как она вышла на поляну Лилит уже держала трёх кроликов. Лина замерла, глядя на эту картину и её лицо выразило смесь восхищения и лёгкого ужаса.

— Ничего себе... ты как... ну в общем быстро.

Она проводила взглядом кроликов, исчезающих в капюшоне и поёжилась.

— На сегодня хватит. Мне жалко всех их вырезать. Да и столько в один котелок не влезет...

Лина замялась, почесала затылок.

— Корни, наверное, уползли. Точно нас испугались! Мы же такая крутая команда охотников... Кхм... Кстати корни - корнями, но меня другое БОЛЬШЕ интересует...

Она сделала жест 👉🏻 👈🏻 и отвела взгляд в сторону.

— А ты потом... ну, когда готовить будем... сама их ощипывать будешь? Или мы вместе? Потому что я в этом не специалист. Я вообще больше по.. эм... подбадриванию и дегустации.

Девушка медленно направилась обратно к порталу в Междумирье.",biok_ymer#0,biok_ymer#0
"2026-04-30,21:50:45",biok_ymer,#0,"—Лиллит—
|-----------------------------------------------------------------------------|
Охотница не стала как-то докапываться до девушки, отчего идя следом за ней сказала:
|-----------------------------------------------------------------------------|

—Не проблема, освеживать зверьё я умею. А вот с готовкой можешь и ты подходить, ато я обычно ем сырое.

-Ну а корни... Жаль конечно, хотела побадаться с ними. Ладно, в другой раз.

|-----------------------------------------------------------------------------|",ktoia#0,ktoia#0
"2026-04-30,22:48:05",ktoia,#0,"— Лина —

Лина шла вперёд, стараясь не споткнуться о корни, которые, к счастью, были обычными и неживыми. Покосившись на Лилит.

— Ты ешь сырое? Ну... ладно, дело твоё. Но я буду готовить. Знаешь ли...

Лина гордо вздёрнула голову вверх и продолжила уже с неподдельной гордостью:

— Я вообще то в своём мире лучший шеф повар! Да-да-да! О моих блюдах сложили не одну легенду и каждый мечтал, чтобы я приготовила именно для него. Никакой там Гордон Рамзи в подмётки мне не годится! В общем да тебе повезло дорогая. Я приготовлю тебе такую бомбалеульно вкуснятину, что ты захочешь пойти на охоту снова и снова.

Она весело подпрыгнула на ходу, явно воодушевлённая предстоящим процессом.

— Кстати, ты любишь специи?",biok_ymer#0,biok_ymer#0
"2026-05-01,19:00:28",biok_ymer,#0,"—Лиллит—
|-----------------------------------------------------------------------------|
Под словом ""специи"" девушка задумалась, пытаясь понять о чем та, не поняв, она почесал а голову и сказала первое, о чём подумала:
|-----------------------------------------------------------------------------|

—Специи? Ты имеешь ввиду соль? Соль зесцтствттельно красит блюдо, однако если переборщить то еда полностью теряет вкус... Ну мне без разницы какую еду есть, чаще всего я предпочитаю кровь, однако не думаю что у вас есть кто-то как Охотник, который выдержит мою жаждут. 

|-----------------------------------------------------------------------------|",ktoia#0,ktoia#0
"2026-05-01,19:10:16",biok_ymer,#0,"—Кошочка—
|-----------------------------------------------------------------------------|
Девочка игриво виляя хвостом подняла рукав платья к лицу, прикрывая ухмылку и говоря:
|-----------------------------------------------------------------------------|

—Хохо, такой уж обычный человек~? Я бы сказала, вы весьма обоятельны и интересный человек, что на равных говорит с нами демонами~.

-Можете пока обращаться ко мне как вам удобно, любое произвище приемлимо. И ммм, по поводу улучшения жизни. Я конечно распорядилась тебе дать свободу тут, однако пока ты для меня большая загадка, может поведуешь, отчего ты принялся за ""нашу"" деревню, а не другие? Раз ты хотел сделать ""равноправие"" и ""мир во всем мире"", где у таких как мы будет свое место, ты должен как минимум знать, что ""демоны"" получили такое название не за красивые глазки. И хоть тут все и ""милы"" с тобой, другие не будут такими же милыми с тобой и людьми в целом. Да и тут весьма цивильно, в отличии от других мест... Так вот, повторюсь, почему тут вырос идол ввиде героя? Какая твоя цель от всего этого в долгосрочной перспективе? Все люди, демоны, ангелы... Абсолютно все существа полочных до своих желаний и я уверена что ты...

/На этом моменте девочка стала подходить поближе и прижавшись к нему подняла голову наверх, убирая руку и улыбаясь говоря:/
-Такой же ублюдок как и все тут. Отчего мне нужно твоё истинное лицо~

|-----------------------------------------------------------------------------|",samin__#0,samin__#0
"2026-05-01,21:45:14",ktoia,#0,"— Лина —

Лина на мгновение замерла услышав про соль и чуть заметно скривилась - её кулинарное эго укололи тупой вилкой.

Девушка начала размахивать руками как истинная итальянка со словами:

— Соль... ну да, соль - это база. Но специи - это не только соль! Это перец, паприка, корица, базилик, розмарин, тимьян, чёрт возьми лавровый лист!  Ты что, ни разу не ела нормально приправленное мясо?

Она вздохнула, покачала головой, но потом вдруг снова оживилась.

— Ладно, ничего! **Я из тебя гурмана сделаю!** Будешь знать, что такое настоящий вкус!... а не просто соленое-несоленое. ам.... Стоп, охотник? Аэ.... это ты охотник? Или это другой человек? не поняла.",biok_ymer#0,biok_ymer#0
"2026-05-01,22:00:20",samin__,#0,"— Лойд Фронтера —

Парень явно не ожидая такого разгрома по своей личности выпал из реальности на пару мгновений. Недоверие в его сторону понятно, однако не слишком ли много она разузнала? С одной стороны это было логично, но чтобы на столько помнить трактовки... было жутковато, тем более слышать это буквально от ребёнка, что на вид был примерно одного возраста с Юки

И вот к парню буквально прижались, говоря в лицо что тот ублюдок. Да какого чёрта? Это не он нуждается в них, а они в нём. Недоверие недоверием, но это уже своего рода провокация с проверкой! Да какого чёрта?! Парень нахмурился, принимая тот факт, что перед ним уж точно не ребёнок, а после взяв ту за плечо настойчиво, но при этом медленно отлепил от себя, очень тщательно взвешивая слова:

— Ну, быть может и необычный человек, чего греха таить. Рад что мы оба понимаем что я подозрительный, меньше проблем для разъяснений, но пожалуйста не зови меня героем, а то даже как-то неловко

/Выдавив свою исконно дьявольскую ухмылку, тот убирал руку в карман брюк/
— Как бы сказать. Вчера я уже убедился, что вас зовут демонами просто так. Ведь вы на самом деле не более чем **грешники**. Учитывая что ты их лидер, ты должна понимать значение этого слова, не правда ли? Я до сих пор не знаю как к вам относиться ибо не понимаю одного момента. От чего вы тут нормальные то? Защитница ваша вполне нормальная, если опустить момент, когда та хотела меня сегодня убить, так и не скажешь что ""демон зависти""",biok_ymer#0,biok_ymer#0
"2026-05-01,22:00:21",samin__,#0,"/Приподняв взгляд, парень повернулся в сторону вновь упавшего дерева/
— Интересно почему я взялся за вашу деревню? Всё просто, я ещё не был в других. Как и что будет в других - не знаю, но собираюсь как раз таки это узнать. Не подскажешь почему я уже третий раз замечаю что ""тут"" все нормальные, но вот про остальные деревни вы такого не говорите. Неужто именно там все маньяки?

/Вернув взгляд на кошочку, тот убрал ухмылку, начиная говорить совершенно спокойно, без каких либо эмоций/
— Отвечая же на твой вопрос я просто хочу создать спокойный и процветающий мир для девочки, что сейчас воспитываю. Неужели это такая ужасная причина?

/Не меняясь в лице тот добавил/
— Ну и разумеется создание своего государства с моими законами, культом личности, налогами, облигациями, офертами, маленьким шрифтом в трудовом договоре и разумеется копеечкой в мой личный кармашек

Вообще тут была лож смешанная с правдой, примерно 60/40, но ей это знать было не обязательно. Первая причина звучала как отмазка, а вот вторая как истинные мысли ублюдка Вряд ли у всех тут такая-же способность как у барда. Да и скрывать то, что парень знает о грешниках, было бесполезно. Та бы узнала это в любом случае, это был лишь вопрос времени. А тут какой никакой, но козырь",,
"2026-05-01,22:00:39",samin__,#0,,,
"2026-05-01,22:55:52",biok_ymer,#0,"—Лиллит—
|-----------------------------------------------------------------------------|
Непонимая про что та, она молча шла следом, однако услышав про охотника чуть погоустнела, говоря:
|-----------------------------------------------------------------------------|

—Тот, от кого я захотела стать охотником... Кхм, неважно. Вкуснее свежего мяса и крови я пока ничего не пробовала, отчего буду рада вкусить что-то новое.

|-----------------------------------------------------------------------------|",ktoia#0,ktoia#0
"2026-05-04,12:24:46",ktoia,#0,"— Лина —

Лина удовлетворённо кивнула.

— Ну вот и отлично! Значит в дом, а там уже будет настоящая магия!

Она решила пока не поднимать вопрос об охотнике - лучше будет поинтересоваться этим уже в доме. Хм... Стоп, а они пересекутся с Джоном?

Время от времени поднимая рандомные темы, Лина пошла дальше вместе с Лилит.

||Скип до портала?||",biok_ymer#0,biok_ymer#0
"2026-05-05,19:06:07",biok_ymer,#0,"—Кошочка—
|-----------------------------------------------------------------------------|
(Пинга не было, в 14 написал, переотправил)
Убрав рукав с лица, та уже перестала ухмыляться, надев простую улыбку. Чуть отойдя она выслушала парня, а после закатив глаза 🙄 , она отошла ещё дальше, смотря по сторонам и говоря уже более спокойно:
|-----------------------------------------------------------------------------|

—Хмм, в ты подготовился, молодец. По сути ответ лежал на поверхности, просто хотела послушать, что скажешь ты. И ""демон"" зависти не обязан быть тем, кого ты представляешь в своей голове, не мы знаешь ли грехи свои выбирали и поверь, у каждого человека как минимум есть по 3 греха, если не все, отчего и по ним понять человека попросту невозможно.

/И тут наскучив от своего же рассказа, та направила свой взгляд в глаза парня, добавляя:/
-Ну а так ты мне попросту стал интересен! Отчего если захочешь поговорить уже в более личной обстановке с радостью буду ждать. А теперь я пожалуй пойду, не буду мешать ""переговорам"" с другой кошкой. А я и не знала, что ты по кошачьим~, уже целых три в твоём внимании.

/Договорив последную фразу та ухмыльнулась и стала медленно исчезать, словно дух испустила, оставляя парня одного у неизвестного дома./

|-----------------------------------------------------------------------------|",samin__#0,samin__#0
"2026-05-06,00:33:33",samin__,#0,"— Лойд Фронтера —

Парень смотрел на всю эту картину без единой эмоции, пытаясь сохранять покер фейс. Его определëнно проверяли, но и он выбил почву из под ног собеседници. Думая что бы сказать дальше, тот АФИГЕЛ! Собеседница просто СМЫЛАСЬ! Такого поворота тот не ожидал, от чего выратащив глаза на место где та стояла он постоял пару секунд, а после подойдя к нему провëл рукой там где стояла девочка. Не почуствовав ничего, кроме как то, что он выглядит как кретин, парень сказал себе под нос:

— Вообще-то я хотел обсудить кое что, но ладно-ладно, кому вообще интересно моë мнение, да и на вопрос ты не ответила...

Призадумавшись парень и так понял что безгрешных в этом мире не бывает, но нашрешить так, чтобы переродиться в аду... звучит как довольно жалкая отмазка, как минимум с Итами поднимать эту тему тот не намеревался

И что значит ""по кошачьим""? Ты Юн что ли? Что поделать если этот мир мене подкидывает только полулюдей? Мэх... да и вообще какой гик не мечтал бы увидеть кошко-девочку. Даже иследование спонсировали в 2018, только это скам был, а я всë это вижу в аочию, только вот восторога ""уже"" нет

Поняв что рассуждения завели его куда-то не туда, парень просмеялся про себя, думая что пора возвращаться в форму, а то иначе так и нить Лойдовости можно растерять. От осознания этого факта, тот стал выбирать жертву и ей **естественно** стала Итами

Подойдя к дому, парень приподнял кулак, а после со средней силой потарабанив по двери проговорил:

— Кушать подано!

Тот понимал что это была шутка, но постебать еë за это никто не запрещал",biok_ymer#0,biok_ymer#0
"2026-05-08,15:20:57",biok_ymer,#0,"—Итами—
|-----------------------------------------------------------------------------|
И вот спустя пару минут затишья из-за двери раздался грохот, а после нервные перемещения, которые в итоге закончились простым:
|-----------------------------------------------------------------------------|

—А э... Чего?... ТОЕСТЬ, можешь заходить...

/Заходя внутрь парень увидит весьма неприбраннуб хибару, в которой то тут то там валялись всякие схемы, простылы и прочие материалы для создания бижутерии, что судя по всему были раскинуты по всему помещению. А в эпицентре стояла девушка, что пыталась впихнуть стопку бумаг в комод, что и так был заполнен множеством бумаг, что выглядело весьма... Забавно? И жалко одновременно./

|-----------------------------------------------------------------------------|",samin__#0,samin__#0
"2026-05-08,15:46:27",samin__,#0,"— Лойд Фронтера —

Стоя перед дверью и слушая мелодичные звуки разгрома, парень призадумался. Юки, Итами, у двух кошек имена прямо как у японок. Неужели тут всё таки были люди с земли? Хорошо было бы об этом узнать, однако вряд ли это что-то даст. Письменность тут корейская, так что ""тайное послание на неизвестном языке"" уж точно не встретить. Если так подумать, значение имени Юки - Счастье, удача, надежда... да... у этого мира весьма странное чувство юмора. А Итами...

Стояло ему задуматься над значениями слов, ему ответили, разрешая входить. По привычке из дешёвого аниме, тот открыл дверь со словами:

— Простите за беспокойство-о-о-хуеть...

Увидев взрыв сознания девушки, парень прикусив губу осмотрел пол, мебель и вообще весь бардак, понимая что даже когда Лойд был в своей лучшей форме, такого свинарника тот не устраивал. Потупив так пару секунд, тот поставил лопату, облокотив ту о стену и доставая бумагу с пером из сумки начал делать вид что что-то пишет проговаривая в слух:

— Ага... добавить 3 стеллажа в мастерскую из остатков материалов...

Остановившись, тот поднял взгляд, наклоняясь слегка в сторону, чтобы разглядеть что находится позади Итами. Увидив ещё бумаги, тот покивал и с важным видом сделал вид что зачёркивает что-то в бумаге, проговаривая чуть тише:

— Поправка... 5 стеллажей и профсоюз для обездоленных в ходе творческого порыва чертежей. Да-да-да...

Приподняв глаза, тот обратился к ювелиру:

— Я так понимаю случился взрыв? Или просто творческий припадок?

Упоминать о том, что у него при разработке строений было ещё хуже, тот не стал, думая как же он выглядел после трёх бессонных ночей черчения с помощью системы, учитывая что его продуктивность была в раз 5 больше чем у обычного человека",biok_ymer#0,biok_ymer#0
"2026-05-11,21:31:02",biok_ymer,#0,"—Итами—
|-----------------------------------------------------------------------------|
Девушка закончив попытки впихнуть бумагу, что не впихается хмыкнула, а после переведя взгляд на парня, сказала:
|-----------------------------------------------------------------------------|

—Можно и так сказать... Несколько дней не выходила,вот и захломила тут всё... Кхм, а ты какими судьбами сюда?

/Девушка все же встала более ровно, смотря с неким смущением и ожиданием на парня, виду ту застали не в лучшее время./

|-----------------------------------------------------------------------------|",samin__#0,samin__#0
"2026-05-21,22:13:11",ktoia,#0,"— Сора Райдэн —

Сора уже хотела идти следом за Айрис, но тут же почувствовала, как меч в ножнах вдруг дрогнул. Лёгкая, едва уловимая вибрация прошла по лезвию и отозвалась в плече. Она на мгновение замерла, прислушиваясь к себе и с удивлением уставилась на клинок.

— ...Что?

Голос в голове прозвучал отчётливо, но как будто издалека. Сора нахмурилась, машинально сжимая рукоять.

— Эльрин? Мх... Ладно, я была не права!

Каким образом и почему, вопрос конечно хороший. Но больше Сору сейчас волнует информация что им на Эльрин... А Эльрин слегка недоступные земли для открытого посещения, если так подумать то попасть туда... а как?

|-----------------------------------------------------------------------------|

Думая над этим девушка зашла в портал, а выйдя из него резко провозгласила:

— <@&1496354329676742667> нам нужно на Эльрин!",,
"2026-05-22,02:37:22",biok_ymer,#0,"—Айрис Янг—
|-----------------------------------------------------------------------------|
Девушка с непониманием поправляя юбку спросила:
|-----------------------------------------------------------------------------|

—Что? А разве ты не говорила, что нам нужно на Абисус?

|-----------------------------------------------------------------------------|",ktoia#0,ktoia#0
"2026-05-22,08:51:14",ktoia,#0,"— Сора Райдэн —

— Да, тут возник один факт и теперь, как оказалось, нам нужно на Эльрин. Вот только вопрос - как туда попасть?

Мечница подняла руку, высвободив кисти из рукавов, так что накидка теперь держалась только на плечах. Она медленно зашагала вперёд по тропинке.

— Эльрин - это множество летающих островов, закрытых для обычных людей. А под этими островами... Бездна. Так что вопрос стоит остро. Может, всё-таки придется пойти на Абисус, но только за знаниями, как туда попасть...",biok_ymer#0,biok_ymer#0
"2026-05-22,10:10:14",biok_ymer,#0,"—Айрис Янг—
|-----------------------------------------------------------------------------|
От ответа девушки у Ученого появилось больше вопросов, однако решая лишний раз не докапываться до бедолаги та направилась следом, осматриваясь и говоря:
|-----------------------------------------------------------------------------|

—Что же, могу подсабить с короблем и экипажем, а вот направление я врятли смогу понять, отчего тут будет проблема. Точно следует идти сразу туда?

|-----------------------------------------------------------------------------|",ktoia#0,ktoia#0
"2026-05-22,10:36:41",ktoia,#0,"— Сора Райдэн —  

Сора замедлила шаг, услышав предложение Айрис. Обернувшись, мечница пожала плечами.  

— Ну... есть, конечно, некоторые опасения, что мы идём туда просто так. Но я не знаю других вариантов, как попасть на Эльрин. Что Абисус - я знаю по касательной, а Эльрин - тем более. Мм... да и, насколько я помню, если мы действительно захотим плыть на Абисус, обычной команды не хватит - нужны те, кто с тех вод и знают их...  

Вновь повернулась к тропе.  

— Трудно принять окончательное решение. А может действительно к демонам...",biok_ymer#0,biok_ymer#0
"2026-05-22,16:40:52",biok_ymer,#0,"—Айрис Янг—
|-----------------------------------------------------------------------------|
Не сильно думая о пути, та сказала:
|-----------------------------------------------------------------------------|

—Хммм, почему бы сначала не зайти в деревню, там как раз должен быть Лойд если я не ошибаюсь... А ты его то помнишь? Ах, не суть, наш друг. Обменяемся планами и быть может он подскажет с чего начать, все же тут чаще нас остаётся.

|-----------------------------------------------------------------------------|",ktoia#0,ktoia#0
